PlantID,AncestorId,Symbol,ScientificName,CommonName,RankId,Rank
31476,31161,Asterales,Asterales,,80,Order
31476,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31476,31470,AMBRO,Ambrosia L.,ragweed,140,Genus
31476,31476,AMAR2,Ambrosia artemisiifolia L.,annual ragweed,180,Species
88684,7168,Plantae,Plantae,Plants,10,Kingdom
88684,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88684,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88684,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88684,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88684,73681,Rosidae,Rosidae,,70,Subclass
88684,87579,Rosales,Rosales,,80,Order
88684,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88684,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88684,88684,AMIN4,Amelanchier ×intermedia Spach (pro sp.) [arborea × canadensis],serviceberry,180,Species
31534,7168,Plantae,Plantae,Plants,10,Kingdom
31534,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31534,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31534,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31534,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31534,31160,Asteridae,Asteridae,,70,Subclass
31534,31161,Asterales,Asterales,,80,Order
31534,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31534,31470,AMBRO,Ambrosia L.,ragweed,140,Genus
31534,31534,AMTR,Ambrosia trifida L.,great ragweed,180,Species
88671,7168,Plantae,Plantae,Plants,10,Kingdom
88671,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88671,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88671,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88671,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88671,73681,Rosidae,Rosidae,,70,Subclass
88671,87579,Rosales,Rosales,,80,Order
88671,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88671,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88671,88671,AMBA,Amelanchier bartramiana (Tausch) M. Roem.,oblongfruit serviceberry,180,Species
88676,7168,Plantae,Plantae,Plants,10,Kingdom
88676,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88676,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88676,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88676,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88676,73681,Rosidae,Rosidae,,70,Subclass
88676,87579,Rosales,Rosales,,80,Order
88676,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88676,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88676,88676,AMHU2,Amelanchier humilis Wiegand,low serviceberry,180,Species
88682,7168,Plantae,Plantae,Plants,10,Kingdom
88682,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88682,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88682,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88682,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88682,73681,Rosidae,Rosidae,,70,Subclass
88682,87579,Rosales,Rosales,,80,Order
88682,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88682,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88682,88682,AMIN2,Amelanchier interior E.L. Nielsen,inland serviceberry,180,Species
88709,7168,Plantae,Plantae,Plants,10,Kingdom
88709,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88709,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88709,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88709,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88709,73681,Rosidae,Rosidae,,70,Subclass
88709,87579,Rosales,Rosales,,80,Order
88709,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88709,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88709,88708,AMSA,Amelanchier sanguinea (Pursh) DC.,roundleaf serviceberry,180,Species
88709,88709,AMSAG,Amelanchier sanguinea (Pursh) DC. var. gaspensis Wiegand,Gaspé serviceberry,200,Variety
88716,7168,Plantae,Plantae,Plants,10,Kingdom
88716,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
88716,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
88716,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
88716,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
88716,73681,Rosidae,Rosidae,,70,Subclass
88716,87579,Rosales,Rosales,,80,Order
88716,88590,ROSACE,Rosaceae Juss.,Rose family,100,Family
88716,88653,AMELA,Amelanchier Medik.,serviceberry,140,Genus
88716,88716,AMST80,Amelanchier stolonifera Wiegand,running serviceberry,180,Species
29645,7168,Plantae,Plantae,Plants,10,Kingdom
29645,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29645,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29645,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29645,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29645,27002,Liliidae,Liliidae,,70,Subclass
29645,29614,Orchidales,Orchidales,,80,Order
29645,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29645,29644,AMERO,Amerorchis Hultén,amerorchis,140,Genus
29645,29645,AMRO,Amerorchis rotundifolia (Banks ex Pursh) Hultén,roundleaf orchid,180,Species
84354,7168,Plantae,Plantae,Plants,10,Kingdom
84354,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
84354,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
84354,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
84354,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
84354,73681,Rosidae,Rosidae,,70,Subclass
84354,84297,Myrtales,Myrtales,,80,Order
84354,84342,LYTHRA,Lythraceae J. St.-Hil.,Loosestrife family,100,Family
84354,84343,AMMAN,Ammannia L.,redstem,140,Genus
84354,84354,AMRO3,Ammannia robusta Heer & Regel,grand redstem,180,Species
76911,7168,Plantae,Plantae,Plants,10,Kingdom
76911,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
76911,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
76911,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
76911,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
76911,73681,Rosidae,Rosidae,,70,Subclass
76911,76594,Fabales,Fabales,,80,Order
76911,76595,FABACE,Fabaceae Lindl. ,Pea family,100,Family
76911,76910,AMPHI4,Amphicarpaea Elliott ex Nutt.,hogpeanut,140,Genus
76911,76911,AMBR2,Amphicarpaea bracteata (L.) Fernald,American hogpeanut,180,Species
67008,7168,Plantae,Plantae,Plants,10,Kingdom
67008,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
67008,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
67008,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
67008,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
67008,61782,Dilleniidae,Dilleniidae,,70,Subclass
67008,66891,Primulales,Primulales,,80,Order
67008,66975,PRIMUL,Primulaceae Batsch,Primrose family,100,Family
67008,66994,ANDRO3,Androsace L.,rockjasmine,140,Genus
67008,67008,ANOC2,Androsace occidentalis Pursh,western rockjasmine,180,Species
72524,7168,Plantae,Plantae,Plants,10,Kingdom
72524,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72524,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72524,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72524,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72524,71219,Magnoliidae,Magnoliidae,,70,Subclass
72524,72291,Ranunculales,Ranunculales,,80,Order
72524,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72524,72518,ANEMO,Anemone L.,anemone,140,Genus
72524,72524,ANCA8,Anemone canadensis L.,Canadian anemone,180,Species
72594,7168,Plantae,Plantae,Plants,10,Kingdom
72594,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72594,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72594,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72594,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72594,71219,Magnoliidae,Magnoliidae,,70,Subclass
72594,72291,Ranunculales,Ranunculales,,80,Order
72594,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72594,72518,ANEMO,Anemone L.,anemone,140,Genus
72594,72594,ANQU,Anemone quinquefolia L.,wood anemone,180,Species
64840,7168,Plantae,Plantae,Plants,10,Kingdom
64840,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
64840,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
64840,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
64840,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
64840,61782,Dilleniidae,Dilleniidae,,70,Subclass
64840,64784,Ericales,Ericales,,80,Order
64840,64830,ERICAC,Ericaceae Juss.,Heath family,100,Family
64840,64837,ANDRO,Andromeda L.,bog rosemary,140,Genus
64840,64840,ANPO,Andromeda polifolia L.,bog rosemary,180,Species
73723,7168,Plantae,Plantae,Plants,10,Kingdom
73723,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
73723,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
73723,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
73723,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
73723,73681,Rosidae,Rosidae,,70,Subclass
73723,73682,Apiales,Apiales,,80,Order
73723,73683,APIACE,Apiaceae Lindl.,Carrot family,100,Family
73723,73716,ANGEL,Angelica L.,angelica,140,Genus
73723,73723,ANAT,Angelica atropurpurea L.,purplestem angelica,180,Species
73752,7168,Plantae,Plantae,Plants,10,Kingdom
73752,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
73752,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
73752,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
73752,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
73752,73681,Rosidae,Rosidae,,70,Subclass
73752,73682,Apiales,Apiales,,80,Order
73752,73683,APIACE,Apiaceae Lindl.,Carrot family,100,Family
73752,73716,ANGEL,Angelica L.,angelica,140,Genus
73752,73752,ANVE,Angelica venenosa (Greenway) Fernald,hairy angelica,180,Species
72528,7168,Plantae,Plantae,Plants,10,Kingdom
72528,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72528,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72528,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72528,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72528,71219,Magnoliidae,Magnoliidae,,70,Subclass
72528,72291,Ranunculales,Ranunculales,,80,Order
72528,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72528,72518,ANEMO,Anemone L.,anemone,140,Genus
72528,72528,ANCY,Anemone cylindrica A. Gray,candle anemone,180,Species
31790,7168,Plantae,Plantae,Plants,10,Kingdom
31790,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31790,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31790,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31790,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31790,31160,Asteridae,Asteridae,,70,Subclass
31790,31161,Asterales,Asterales,,80,Order
31790,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31790,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31790,31790,ANPA9,Antennaria parlinii Fernald,Parlin's pussytoes,180,Species
72611,7168,Plantae,Plantae,Plants,10,Kingdom
72611,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72611,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72611,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72611,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72611,71219,Magnoliidae,Magnoliidae,,70,Subclass
72611,72291,Ranunculales,Ranunculales,,80,Order
72611,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72611,72518,ANEMO,Anemone L.,anemone,140,Genus
72611,72611,ANVI3,Anemone virginiana L.,tall thimbleweed,180,Species
72595,7168,Plantae,Plantae,Plants,10,Kingdom
72595,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72595,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72595,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72595,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72595,71219,Magnoliidae,Magnoliidae,,70,Subclass
72595,72291,Ranunculales,Ranunculales,,80,Order
72595,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72595,72518,ANEMO,Anemone L.,anemone,140,Genus
72595,72594,ANQU,Anemone quinquefolia L.,wood anemone,180,Species
72595,72595,ANQUB2,Anemone quinquefolia L. var. bifolia Farw.,twoleaf anemone,200,Variety
31779,7168,Plantae,Plantae,Plants,10,Kingdom
31779,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31779,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31779,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31779,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31779,31160,Asteridae,Asteridae,,70,Subclass
31779,31161,Asterales,Asterales,,80,Order
31779,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31779,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31779,31779,ANPA4,Antennaria parvifolia Nutt.,small-leaf pussytoes,180,Species
31671,7168,Plantae,Plantae,Plants,10,Kingdom
31671,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31671,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31671,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31671,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31671,31160,Asteridae,Asteridae,,70,Subclass
31671,31161,Asterales,Asterales,,80,Order
31671,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31671,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31671,31671,ANHO,Antennaria howellii Greene,Howell's pussytoes,180,Species
31672,7168,Plantae,Plantae,Plants,10,Kingdom
31672,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31672,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31672,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31672,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31672,31160,Asteridae,Asteridae,,70,Subclass
31672,31161,Asterales,Asterales,,80,Order
31672,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31672,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31672,31671,ANHO,Antennaria howellii Greene,Howell's pussytoes,180,Species
31672,31672,ANHOC,Antennaria howellii Greene ssp. canadensis (Greene) Bayer,Canadian pussytoes,190,Subspecies
31700,7168,Plantae,Plantae,Plants,10,Kingdom
31700,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31700,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31700,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31700,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31700,31160,Asteridae,Asteridae,,70,Subclass
31700,31161,Asterales,Asterales,,80,Order
31700,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31700,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31700,31671,ANHO,Antennaria howellii Greene,Howell's pussytoes,180,Species
31700,31700,ANHOP,Antennaria howellii Greene ssp. petaloidea (Fernald) Bayer,small pussytoes,190,Subspecies
43278,7168,Plantae,Plantae,Plants,10,Kingdom
43278,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
43278,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
43278,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
43278,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
43278,31160,Asteridae,Asteridae,,70,Subclass
43278,43182,Gentianales,Gentianales,,80,Order
43278,43183,APOCYN,Apocynaceae Juss.,Dogbane family,100,Family
43278,43248,APOCY,Apocynum L.,dogbane,140,Genus
43278,43278,APFL,Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum],,180,Species
43249,7168,Plantae,Plantae,Plants,10,Kingdom
43249,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
43249,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
43249,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
43249,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
43249,31160,Asteridae,Asteridae,,70,Subclass
43249,43182,Gentianales,Gentianales,,80,Order
43249,43183,APOCYN,Apocynaceae Juss.,Dogbane family,100,Family
43249,43248,APOCY,Apocynum L.,dogbane,140,Genus
43249,43249,APAN2,Apocynum androsaemifolium L.,spreading dogbane,180,Species
72621,7168,Plantae,Plantae,Plants,10,Kingdom
72621,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
72621,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
72621,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
72621,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
72621,71219,Magnoliidae,Magnoliidae,,70,Subclass
72621,72291,Ranunculales,Ranunculales,,80,Order
72621,72433,RANUNC,Ranunculaceae Juss.,Buttercup family,100,Family
72621,72618,AQUIL,Aquilegia L.,columbine,140,Genus
72621,72621,AQCA,Aquilegia canadensis L.,red columbine,180,Species
31839,7168,Plantae,Plantae,Plants,10,Kingdom
31839,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
31839,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
31839,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
31839,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
31839,31160,Asteridae,Asteridae,,70,Subclass
31839,31161,Asterales,Asterales,,80,Order
31839,31162,ASTERA,Asteraceae Bercht. & J. Presl,Aster family,100,Family
31839,31586,ANTEN,Antennaria Gaertn.,pussytoes,140,Genus
31839,31839,ANRO2,Antennaria rosea Greene,rosy pussytoes,180,Species
29653,7168,Plantae,Plantae,Plants,10,Kingdom
29653,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
29653,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
29653,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
29653,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
29653,27002,Liliidae,Liliidae,,70,Subclass
29653,29614,Orchidales,Orchidales,,80,Order
29653,29636,ORCHID,Orchidaceae Juss.,Orchid family,100,Family
29653,29652,APLEC,Aplectrum Torr.,Adam and Eve,140,Genus
29653,29653,APHY,Aplectrum hyemale (Muhl. ex Willd.) Torr.,Adam and Eve,180,Species
61946,7168,Plantae,Plantae,Plants,10,Kingdom
61946,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61946,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61946,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61946,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61946,61782,Dilleniidae,Dilleniidae,,70,Subclass
61946,61787,Capparales,Capparales,,80,Order
61946,61788,BRASSI,Brassicaceae Burnett,Mustard family,100,Family
61946,61847,ARABI2,Arabis L.,rockcress,140,Genus
61946,61943,ARHI,Arabis hirsuta (L.) Scop.,hairy rockcress,180,Species
61946,61946,ARHIP,Arabis hirsuta (L.) Scop. var. pycnocarpa (M. Hopkins) Rollins,creamflower rockcress,200,Variety
61849,7168,Plantae,Plantae,Plants,10,Kingdom
61849,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61849,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61849,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61849,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61849,61782,Dilleniidae,Dilleniidae,,70,Subclass
61849,61787,Capparales,Capparales,,80,Order
61849,61788,BRASSI,Brassicaceae Burnett,Mustard family,100,Family
61849,61847,ARABI2,Arabis L.,rockcress,140,Genus
61849,61849,ARAL8,Arabis alpina L.,alpine rockcress,180,Species
61943,7168,Plantae,Plantae,Plants,10,Kingdom
61943,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61943,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61943,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61943,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61943,61782,Dilleniidae,Dilleniidae,,70,Subclass
61943,61787,Capparales,Capparales,,80,Order
61943,61788,BRASSI,Brassicaceae Burnett,Mustard family,100,Family
61943,61847,ARABI2,Arabis L.,rockcress,140,Genus
61943,61943,ARHI,Arabis hirsuta (L.) Scop.,hairy rockcress,180,Species
61932,7168,Plantae,Plantae,Plants,10,Kingdom
61932,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
61932,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
61932,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
61932,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
61932,61782,Dilleniidae,Dilleniidae,,70,Subclass
61932,61787,Capparales,Capparales,,80,Order
61932,61788,BRASSI,Brassicaceae Burnett,Mustard family,100,Family
