PlantID,Region,Status,Type
20903,CAN,N,Native
20903,L48,N,Native
20903,SPM,N,Native
20976,CAN,N,Native
20976,L48,N,Native
20954,AK,I,Introduced
20954,AK,N,Native
20954,CAN,I,Introduced
20954,CAN,N,Native
20954,GL,I,Introduced
20954,L48,I,Introduced
20954,L48,N,Native
20954,SPM,I,Introduced
20954,SPM,N,Native
21103,AK,N,Native
21103,CAN,N,Native
21103,GL,N,Native
21103,L48,N,Native
21103,SPM,N,Native
71625,CAN,N,Native
71625,L48,N,Native
21239,CAN,N,Native
21239,L48,N,Native
65897,L48,N,Native
21189,AK,N,Native
21189,CAN,N,Native
21189,GL,N,Native
21189,L48,N,Native
21189,SPM,N,Native
72708,AK,N,Native
72708,CAN,N,Native
72708,L48,N,Native
20765,CAN,N,Native
20765,L48,N,Native
41928,AK,N,Native
41928,CAN,N,Native
41928,GL,N,Native
41928,L48,N,Native
41942,AK,N,Native
41942,CAN,N,Native
41942,GL,N,Native
41942,L48,N,Native
41942,SPM,N,Native
41926,AK,N,Native
41926,CAN,N,Native
41926,GL,N,Native
41926,L48,N,Native
49184,CAN,N,Native
49184,L48,N,Native
41983,CAN,N,Native
41983,L48,N,Native
28358,CAN,N,Native
28358,L48,N,Native
62463,CAN,N,Native
62463,L48,N,Native
42055,CAN,N,Native
42055,L48,N,Native
33064,AK,N,Native
33064,CAN,N,Native
33064,L48,N,Native
62528,AK,N,Native
62528,CAN,N,Native
62528,L48,N,Native
62528,SPM,N,Native
62414,CAN,N,Native
62414,L48,N,Native
18124,L48,N,Native
18151,AK,N,Native
18151,CAN,N,Native
18151,GL,N,Native
18151,L48,N,Native
18151,SPM,N,Native
18180,CAN,N,Native
18180,L48,N,Native
18178,AK,N,Native
18178,CAN,N,Native
18178,L48,N,Native
18223,AK,N,Native
18223,CAN,N,Native
18223,L48,N,Native
18223,SPM,N,Native
18129,CAN,N,Native
18129,L48,N,Native
18205,AK,N,Native
18205,CAN,N,Native
18205,L48,N,Native
18269,AK,N,Native
18269,CAN,N,Native
18269,GL,N,Native
18269,L48,N,Native
18269,SPM,N,Native
18228,CAN,N,Native
18228,L48,N,Native
18236,CAN,N,Native
18236,L48,N,Native
18297,CAN,N,Native
18297,L48,N,Native
18321,CAN,N,Native
18321,L48,N,Native
18265,L48,N,Native
18275,AK,N,Native
18275,CAN,N,Native
18275,GL,N,Native
18275,L48,N,Native
18275,SPM,N,Native
18330,CAN,N,Native
18330,L48,N,Native
18336,CAN,N,Native
18336,L48,N,Native
18337,CAN,N,Native
18337,L48,N,Native
18369,AK,I?,Introduced
18369,CAN,N,Native
18369,L48,N,Native
18365,L48,N,Native
18354,CAN,N,Native
18354,L48,N,Native
18354,SPM,N,Native
18381,AK,N,Native
18381,CAN,N,Native
18381,L48,N,Native
18381,SPM,N,Native
18389,AK,N,Native
18389,CAN,N,Native
18389,GL,N,Native
18389,L48,N,Native
18389,SPM,N,Native
18401,AK,N,Native
18401,CAN,N,Native
18401,HI,N,Native
18401,L48,N,Native
18401,SPM,N,Native
18467,CAN,N,Native
18467,L48,N,Native
18494,CAN,N,Native
18494,L48,N,Native
18494,SPM,N,Native
17225,CAN,N,Native
17225,L48,N,Native
18499,CAN,N,Native
18499,L48,N,Native
17311,AK,N,Native
17311,CAN,N,Native
17311,L48,N,Native
17311,SPM,N,Native
17314,CAN,N,Native
17314,L48,N,Native
17314,SPM,N,Native
17383,AK,N,Native
17383,CAN,N,Native
17383,L48,N,Native
17383,SPM,N,Native
17300,CAN,N,Native
17300,L48,N,Native
17365,CAN,N,Native
17365,L48,N,Native
17405,AK,N,Native
17405,CAN,N,Native
17405,L48,N,Native
17405,SPM,N,Native
17428,AK,N,Native
17428,CAN,N,Native
17428,L48,N,Native
17428,SPM,N,Native
17438,AK,N,Native
17438,CAN,N,Native
17438,L48,N,Native
17438,SPM,N,Native
17458,CAN,N,Native
17458,L48,N,Native
17391,CAN,N,Native
17391,L48,N,Native
17391,SPM,N,Native
17554,CAN,N,Native
17554,L48,N,Native
17539,CAN,N,Native
17539,L48,N,Native
17455,CAN,N,Native
17455,L48,N,Native
17576,CAN,N,Native
17576,L48,N,Native
17718,CAN,N,Native
17718,L48,N,Native
17721,AK,N,Native
17721,CAN,N,Native
17721,L48,N,Native
17727,CAN,N,Native
17727,L48,N,Native
17826,CAN,N,Native
17826,L48,N,Native
17826,SPM,N,Native
17843,CAN,N,Native
17843,L48,N,Native
17773,AK,N,Native
17773,CAN,N,Native
17773,L48,N,Native
17778,AK,N,Native
17778,CAN,N,Native
17778,GL,N,Native
17778,L48,N,Native
17813,AK,N,Native
17813,CAN,N,Native
17813,GL,N,Native
17813,L48,N,Native
17813,SPM,N,Native
17885,CAN,N,Native
17885,L48,N,Native
17903,AK,N,Native
17903,CAN,N,Native
17903,L48,N,Native
17903,SPM,N,Native
17875,CAN,N,Native
17875,L48,N,Native
17921,CAN,N,Native
17921,L48,N,Native
17917,L48,N,Native
17988,CAN,N,Native
17988,L48,N,Native
17991,CAN,N,Native
17991,L48,N,Native
17957,CAN,N,Native
17957,L48,N,Native
17997,CAN,N,Native
17997,L48,N,Native
17983,CAN,N,Native
17983,GL,N,Native
17983,L48,N,Native
17983,SPM,N,Native
18005,AK,N,Native
18005,CAN,N,Native
18005,L48,N,Native
18005,SPM,N,Native
70066,CAN,N,Native
70066,L48,N,Native
18058,CAN,N,Native
18058,L48,N,Native
18058,SPM,N,Native
18020,CAN,N,Native
18020,L48,N,Native
18020,SPM,N,Native
18041,AK,N,Native
18041,CAN,I,Introduced
18041,CAN,N,Native
18041,GL,N,Native
18041,L48,N,Native
18041,SPM,I,Introduced
18041,SPM,N,Native
70586,CAN,N,Native
70586,L48,N,Native
70612,CAN,N,Native
70612,L48,N,Native
70594,CAN,N,Native
70594,L48,N,Native
70622,CAN,N,Native
70622,L48,N,Native
50474,CAN,N,Native
50474,L48,N,Native
70649,L48,N,Native
70111,CAN,N,Native
70111,L48,N,Native
49194,CAN,I,Introduced
49194,L48,N,Native
49188,CAN,I,Introduced
49188,L48,N,Native
87033,CAN,N,Native
87033,L48,N,Native
70944,CAN,N,Native
70944,L48,N,Native
87159,CAN,N,Native
87159,L48,N,Native
72318,CAN,N,Native
72318,L48,N,Native
75002,CAN,N,Native
75002,L48,N,Native
78328,CAN,N,Native
78328,L48,N,Native
78361,L48,N,Native
47594,CAN,N,Native
47594,L48,N,Native
65634,AK,N,Native
65634,CAN,N,Native
65634,L48,N,Native
71636,AK,N,Native
71636,CAN,N,Native
71636,HI,I,Introduced
71636,L48,N,Native
71636,PR,N,Native
71636,VI,N,Native
59003,AK,I,Introduced
59003,CAN,N,Native
59003,L48,N,Native
59003,SPM,W,Introduced
65110,AK,N,Native
65110,CAN,N,Native
65110,L48,N,Native
65110,SPM,N,Native
21302,L48,N,Native
21371,AK,N,Native
21371,CAN,N,Native
21371,L48,N,Native
21371,SPM,N,Native
85725,AK,N,Native
85725,CAN,N,Native
85725,L48,N,Native
85725,SPM,N,Native
21368,CAN,N,Native
21368,L48,N,Native
64332,CAN,N,Native
64332,L48,N,Native
72874,CAN,N,Native
72874,L48,N,Native
33864,AK,I,Introduced
33864,CAN,N,Native
33864,HI,I,Introduced
33864,L48,N,Native
33864,NAV,N,Native
33864,PB,I,Introduced
33864,PR,N,Native
33864,SPM,N,Native
33864,VI,N,Native
28393,CAN,N,Native
28393,L48,N,Native
28393,SPM,N,Native
50746,AK,I?,Introduced
50746,CAN,N,Native
50746,L48,N,Native
70702,CAN,N,Native
70702,L48,N,Native
33849,CAN,I,Introduced
33849,L48,N,Native
33940,CAN,N,Native
33940,HI,I,Introduced
33940,L48,N,Native
33940,PB,I,Introduced
33978,CAN,N,Native
33978,HI,W,Introduced
33978,L48,N,Native
75161,AK,N,Native
75161,CAN,N,Native
75161,GL,N,Native
75161,L48,N,Native
75161,SPM,N,Native
75171,CAN,N,Native
75171,L48,N,Native
75200,CAN,N,Native
75200,L48,N,Native
75196,CAN,N,Native
75196,L48,N,Native
75150,CAN,N,Native
75150,L48,N,Native
75150,SPM,N,Native
75168,CAN,N,Native
75168,L48,N,Native
70074,CAN,N,Native
70074,L48,N,Native
75152,L48,N,Native
70081,CAN,N,Native
70081,L48,N,Native
70081,SPM,N,Native
71803,CAN,N,Native
71803,L48,N,Native
89092,CAN,N,Native
89092,L48,N,Native
18528,CAN,N,Native
18528,L48,N,Native
89404,CAN,I,Introduced
89404,L48,N,Native
89161,AK,N,Native
89161,CAN,N,Native
89161,L48,N,Native
68904,L48,N,Native
18590,CAN,I,Introduced
18590,HI,I,Introduced
18590,L48,I,Introduced
18590,L48,N,Native
18590,PR,I,Introduced
18590,VI,I,Introduced
18588,CAN,N,Native
18588,L48,N,Native
18545,CAN,N,Native
18545,L48,N,Native
18609,CAN,N,Native
18609,L48,N,Native
18609,PR,N,Native
21508,AK,N,Native
21508,CAN,N,Native
21508,L48,N,Native
18835,CAN,N,Native
18835,L48,N,Native
18714,CAN,N,Native
18714,HI,N,Native
18714,L48,N,Native
18714,PB,N,Native
18714,PR,N,Native
18714,VI,N,Native
21602,AK,I?,Introduced
21602,CAN,N,Native
21602,GL,N,Native
21602,L48,N,Native
21602,SPM,N,Native
21515,AK,N,Native
21515,CAN,N,Native
21515,L48,N,Native
21550,AK,N,Native
21550,CAN,I,Introduced
21550,CAN,N,Native
21550,GL,N,Native
21550,L48,N,Native
21550,SPM,N,Native
84380,CAN,N,Native
84380,L48,N,Native
79106,CAN,N,Native
79106,L48,N,Native
21871,L48,N,Native
21871,PR,N,Native
21710,CAN,N,Native
21710,L48,N,Native
21712,L48,N,Native
21821,CAN,N,Native
21821,L48,N,Native
79117,L48,N,Native
21930,L48,N,Native
21930,PR,N,Native
67076,CAN,N,Native
67076,L48,N,Native
42692,CAN,N,Native
42692,L48,N,Native
42692,SPM,N,Native
13578,CAN,N,Native
13578,L48,N,Native
13578,SPM,N,Native
18864,AK,N,Native
18864,CAN,N,Native
18864,L48,N,Native
18864,SPM,N,Native
34468,CAN,N,Native
34468,L48,N,Native
34475,CAN,I,Introduced
34475,L48,N,Native
18868,AK,N,Native
18868,CAN,N,Native
18868,GL,N,Native
18868,L48,N,Native
18868,PB,N,Native
18868,SPM,N,Native
18904,CAN,N,Native
18904,L48,N,Native
22264,CAN,N,Native
22264,HI,I,Introduced
22264,L48,N,Native
34493,CAN,N,Native
34493,HI,I,Introduced
34493,L48,N,Native
34493,PB,I,Introduced
34493,PR,N,Native
34493,VI,N,Native
18944,CAN,N,Native
18944,L48,N,Native
19032,AK,N,Native
19032,CAN,N,Native
19032,GL,N,Native
19032,HI,I?,Introduced
19032,L48,N,Native
19032,SPM,N,Native
19059,CAN,N,Native
19059,L48,N,Native
19007,CAN,N,Native
19007,HI,N,Native
19007,L48,N,Native
19046,CAN,N,Native
19046,L48,N,Native
19046,SPM,N,Native
19078,CAN,N,Native
19078,L48,N,Native
19078,PR,N,Native
22440,AK,N,Native
22440,CAN,N,Native
22440,L48,N,Native
22394,CAN,N,Native
22394,L48,N,Native
15884,AK,I,Introduced
15884,CAN,N,Native
15884,L48,N,Native
15884,PR,I,Introduced
22557,CAN,N,Native
22557,L48,N,Native
22656,CAN,N,Native
22656,L48,N,Native
22656,SPM,N,Native
22600,AK,N,Native
22600,CAN,N,Native
22600,GL,N,Native
22600,L48,N,Native
22600,SPM,N,Native
64815,AK,N,Native
64815,CAN,N,Native
64815,GL,N,Native
64815,L48,N,Native
64815,SPM,N,Native
85932,CAN,N,Native
85932,L48,N,Native
12212,AK,N?,Native
12212,CAN,N,Native
12212,GL,N,Native
12212,L48,N,Native
12212,SPM,N,Native
12223,AK,N,Native
12223,CAN,N,Native
12223,L48,N,Native
12223,SPM,N,Native
85970,AK,N,Native
85970,CAN,N,Native
85970,L48,N,Native
85970,SPM,N,Native
12239,CAN,N,Native
12239,L48,N,Native
35213,CAN,N,Native
35213,L48,N,Native
22879,L48,N,Native
22864,CAN,I,Introduced
22864,L48,N,Native
12257,AK,N,Native
12257,CAN,N,Native
12257,GL,N,Native
12257,L48,N,Native
12257,SPM,N,Native
35138,CAN,N,Native
35138,L48,N,Native
19140,AK,N,Native
19140,CAN,N,Native
19140,L48,N,Native
19140,SPM,N,Native
22782,CAN,N,Native
22782,L48,N,Native
22782,PR,N,Native
19117,AK,N,Native
19117,CAN,N,Native
19117,GL,N,Native
19117,L48,N,Native
19117,SPM,N,Native
19168,CAN,N,Native
19168,L48,N,Native
19168,SPM,N,Native
71952,AK,I,Introduced
71952,CAN,I,Introduced
71952,HI,I,Introduced
71952,L48,N,Native
35639,CAN,N,Native
35639,L48,N,Native
75020,CAN,N,Native
75020,L48,N,Native
70143,CAN,N,Native
70143,L48,N,Native
35511,CAN,N,Native
35511,L48,N,Native
23194,CAN,N,Native
23194,L48,N,Native
49771,CAN,N,Native
49771,L48,N,Native
23137,AK,I,Introduced
23137,AK,N,Native
23137,CAN,I,Introduced
23137,CAN,N,Native
23137,GL,I,Introduced
23137,GL,N,Native
23137,HI,I,Introduced
23137,L48,I,Introduced
23137,L48,N,Native
23137,SPM,N,Native
23117,AK,N,Native
23117,CAN,N,Native
23117,L48,N,Native
35788,AK,I,Introduced
35788,CAN,I,Introduced
35788,HI,I,Introduced
35788,L48,N,Native
35788,PB,I,Introduced
49783,CAN,N,Native
49783,L48,N,Native
49774,CAN,N,Native
49774,L48,N,Native
49739,CAN,N,Native
49739,HI,I,Introduced
49739,L48,N,Native
47776,CAN,N,Native
47776,L48,N,Native
47760,AK,N,Native
47760,CAN,I,Introduced
47760,CAN,N,Native
47760,GL,I,Introduced
47760,L48,N,Native
47946,CAN,N,Native
47946,L48,N,Native
47786,AK,N,Native
47786,CAN,N,Native
47786,GL,N,Native
47786,L48,N,Native
65159,CAN,N,Native
65159,L48,N,Native
65159,SPM,N,Native
48026,AK,N,Native
48026,CAN,N,Native
48026,GL,N,Native
48026,L48,N,Native
48026,SPM,N,Native
35770,CAN,N,Native
35770,L48,N,Native
44057,CAN,N,Native
44057,L48,N,Native
89798,AK,N,Native
89798,CAN,N,Native
89798,L48,N,Native
89798,SPM,N,Native
65154,CAN,N,Native
65154,L48,N,Native
65154,SPM,N,Native
48017,CAN,N,Native
48017,L48,N,Native
48017,SPM,N,Native
89785,CAN,N,Native
89785,L48,N,Native
65162,CAN,N,Native
65162,L48,N,Native
65162,SPM,N,Native
89794,CAN,N,Native
89794,L48,N,Native
89820,CAN,N,Native
89820,GL,N,Native
89820,L48,N,Native
89820,SPM,N,Native
89830,CAN,N,Native
89830,L48,N,Native
89848,CAN,N,Native
89848,L48,N,Native
79383,CAN,N,Native
79383,L48,N,Native
23245,CAN,N,Native
23245,L48,N,Native
23245,SPM,N,Native
79411,CAN,N,Native
79411,L48,N,Native
23276,AK,N,Native
23276,CAN,N,Native
23276,L48,N,Native
23276,SPM,N,Native
70550,CAN,N,Native
70550,L48,N,Native
23243,AK,N,Native
23243,CAN,N,Native
23243,L48,N,Native
23243,SPM,N,Native
36117,CAN,N,Native
36117,L48,N,Native
79431,AK,N,Native
79431,CAN,N,Native
79431,L48,N,Native
36215,L48,N,Native
36143,CAN,I,Introduced
36143,L48,N,Native
36188,AK,I,Introduced
36188,CAN,I,Introduced
36188,HI,I,Introduced
36188,L48,N,Native
36188,PR,I,Introduced
36188,SPM,I,Introduced
36245,CAN,I,Introduced
36245,L48,N,Native
36265,CAN,N,Native
36265,L48,N,Native
36339,CAN,N,Native
36339,L48,N,Native
74048,AK,N,Native
74048,CAN,N,Native
74048,L48,N,Native
74048,SPM,N,Native
36562,CAN,N,Native
36562,L48,N,Native
23339,CAN,N,Native
23339,L48,N,Native
41962,AK,N,Native
41962,CAN,N,Native
41962,GL,N,Native
41962,L48,N,Native
41962,SPM,N,Native
66037,CAN,N,Native
66037,L48,N,Native
66050,CAN,N,Native
66050,L48,N,Native
68790,CAN,N,Native
68790,L48,N,Native
23439,CAN,N,Native
23439,L48,N,Native
68423,CAN,N,Native
68423,L48,N,Native
68427,CAN,N,Native
68427,L48,N,Native
68427,SPM,N,Native
68475,CAN,N,Native
68475,L48,N,Native
68509,CAN,N,Native
68509,HI,I,Introduced
68509,L48,N,Native
28744,CAN,N,Native
28744,L48,N,Native
83642,CAN,N,Native
83642,L48,N,Native
83642,SPM,N,Native
83653,CAN,N,Native
83653,L48,N,Native
68521,CAN,N,Native
68521,L48,N,Native
68525,CAN,N,Native
68525,L48,N,Native
27620,CAN,N,Native
27620,L48,N,Native
70665,CAN,N,Native
70665,L48,N,Native
74975,CAN,N,Native
74975,L48,N,Native
74975,SPM,N,Native
26541,CAN,N,Native
26541,HI,I,Introduced
26541,L48,N,Native
70684,CAN,N,Native
70684,L48,N,Native
26572,AK,N,Native
26572,CAN,N,Native
26572,GL,N,Native
26572,L48,N,Native
26572,SPM,N,Native
26595,CAN,N,Native
26595,L48,N,Native
26586,AK,N,Native
26586,CAN,N,Native
26586,L48,N,Native
26586,SPM,N,Native
26588,L48,N,Native
26602,AK,N,Native
26602,CAN,N,Native
26602,HI,I,Introduced
26602,L48,N,Native
26602,SPM,N,Native
26597,CAN,N,Native
26597,L48,N,Native
26651,AK,N,Native
26651,CAN,N,Native
26651,HI,I,Introduced
26651,L48,N,Native
26651,SPM,N,Native
26748,AK,N,Native
26748,CAN,N,Native
26748,L48,N,Native
26611,CAN,N,Native
26611,L48,N,Native
26611,SPM,N,Native
26717,CAN,N,Native
26717,L48,N,Native
26634,L48,N,Native
26634,PR,N,Native
26724,CAN,N,Native
26724,L48,N,Native
15168,AK,N,Native
15168,CAN,N,Native
15168,GL,N,Native
15168,L48,N,Native
15168,SPM,N,Native
26799,AK,N,Native
26799,CAN,N,Native
26799,HI,I,Introduced
26799,L48,N,Native
26799,PR,N,Native
26799,SPM,N,Native
26806,CAN,N,Native
26806,L48,N,Native
26783,L48,N,Native
15261,CAN,N,Native
15261,L48,N,Native
23563,AK,N,Native
23563,CAN,N,Native
23563,HI,I,Introduced
23563,L48,N,Native
15206,AK,N,Native
15206,CAN,N,Native
15206,L48,N,Native
15206,SPM,N,Native
48923,CAN,N,Native
48923,L48,N,Native
65212,CAN,N,Native
65212,L48,N,Native
65212,SPM,N,Native
79681,AK,N,Native
79681,CAN,N,Native
79681,GL,N,Native
79681,L48,N,Native
79681,SPM,N,Native
15360,AK,N,Native
15360,CAN,N,Native
15360,L48,N,Native
15360,SPM,N,Native
65229,AK,N,Native
65229,CAN,N,Native
65229,GL,N,Native
65229,L48,N,Native
65229,SPM,N,Native
23608,CAN,N,Native
23608,L48,N,Native
16476,AK,N,Native
16476,CAN,N,Native
16476,L48,N,Native
23605,CAN,N,Native
23605,L48,N,Native
16464,AK,N,Native
16464,CAN,N,Native
16464,L48,N,Native
16478,L48,N,Native
16478,PR,N,Native
79866,CAN,N,Native
79866,L48,N,Native
37443,L48,N,Native
23624,CAN,I,Introduced
23624,L48,N,Native
23624,PR,N,Native
23624,VI,N,Native
79847,CAN,N,Native
79847,L48,N,Native
37435,CAN,N,Native
37435,L48,N,Native
71391,CAN,N,Native
71391,L48,N,Native
37462,CAN,N,Native
37462,L48,N,Native
84220,AK,N,Native
84220,CAN,N,Native
84220,L48,N,Native
71551,CAN,N,Native
71551,L48,N,Native
84264,CAN,N,Native
84264,L48,N,Native
30227,AK,N,Native
30227,CAN,N,Native
30227,L48,N,Native
30227,SPM,N,Native
42478,CAN,N,Native
42478,L48,N,Native
42803,CAN,I,Introduced
42803,L48,N,Native
42763,AK,N,Native
42763,CAN,N,Native
42763,L48,N,Native
86129,CAN,N,Native
86129,HI,I,Introduced
86129,L48,N,Native
86129,PR,N,Native
26928,AK,N,Native
26928,CAN,N,Native
26928,GL,N,Native
26928,L48,N,Native
26928,SPM,N,Native
12528,AK,N,Native
12528,CAN,N,Native
12528,GL,N,Native
12528,L48,N,Native
12528,SPM,N,Native
45838,CAN,N,Native
45838,L48,N,Native
45866,CAN,N,Native
45866,L48,N,Native
45846,AK,N,Native
45846,CAN,N,Native
45846,L48,N,Native
45856,L48,N,Native
67200,CAN,N,Native
67200,L48,N,Native
70875,CAN,I,Introduced
70875,L48,N,Native
67260,AK,N,Native
67260,CAN,N,Native
67260,L48,N,Native
90080,L48,N,Native
45887,AK,N,Native
45887,CAN,N,Native
45887,L48,N,Native
45887,SPM,N,Native
51235,CAN,N,Native
51235,L48,N,Native
45201,CAN,N,Native
45201,L48,N,Native
72329,CAN,N,Native
72329,L48,N,Native
53818,AK,N,Native
53818,CAN,N,Native
53818,GL,N,Native
53818,L48,N,Native
53818,SPM,N,Native
45955,CAN,N,Native
45955,L48,N,Native
38109,CAN,I,Introduced
38109,L48,N,Native
51352,AK,N,Native
51352,CAN,N,Native
51352,L48,N,Native
23991,CAN,N,Native
23991,L48,N,Native
70892,CAN,N,Native
70892,L48,N,Native
24079,CAN,N,Native
24079,L48,N,Native
24004,CAN,N,Native
24004,L48,N,Native
24026,CAN,N,Native
24026,L48,N,Native
24033,CAN,N,Native
24033,L48,N,Native
24033,SPM,N,Native
24071,AK,N,Native
24071,CAN,N,Native
24071,L48,N,Native
24064,CAN,N,Native
24064,L48,N,Native
24042,CAN,N,Native
24042,HI,I,Introduced
24042,L48,N,Native
70740,AK,N,Native
70740,CAN,N,Native
70740,L48,N,Native
70740,SPM,N,Native
16003,AK,N,Native
16003,CAN,N,Native
16003,L48,N,Native
24091,CAN,N,Native
24091,L48,N,Native
16013,CAN,N,Native
16013,HI,I,Introduced
16013,L48,N,Native
16013,PR,N,Native
24107,CAN,N,Native
24107,L48,N,Native
24107,SPM,N,Native
71654,CAN,N,Native
71654,L48,N,Native
86339,CAN,N,Native
86339,L48,N,Native
75248,CAN,N,Native
75248,L48,N,Native
86490,CAN,N,Native
86490,L48,N,Native
14167,CAN,N,Native
14167,L48,N,Native
14167,SPM,N,Native
86182,CAN,N,Native
86182,L48,N,Native
14160,CAN,N,Native
14160,L48,N,Native
14160,PR,N,Native
14160,SPM,N,Native
14166,CAN,N,Native
14166,L48,N,Native
14166,SPM,N,Native
70102,CAN,N,Native
70102,L48,N,Native
74374,AK,N,Native
74374,CAN,N,Native
74374,L48,N,Native
24262,CAN,I,Introduced
24262,HI,I,Introduced
24262,L48,N,Native
24262,PR,N,Native
24345,CAN,N,Native
24345,L48,N,Native
24345,PR,N,Native
38305,CAN,N,Native
38305,L48,N,Native
38305,SPM,N,Native
87444,CAN,N,Native
87444,L48,N,Native
51650,CAN,N,Native
51650,L48,N,Native
92151,AK,N,Native
92151,CAN,N,Native
92151,L48,N,Native
24393,CAN,N,Native
24393,HI,I,Introduced
24393,L48,N,Native
16390,CAN,N,Native
16390,L48,N,Native
24416,AK,I,Introduced
24416,CAN,N,Native
24416,L48,N,Native
24505,L48,N,Native
51926,CAN,I,Introduced
51926,L48,N,Native
87864,CAN,N,Native
87864,L48,N,Native
53777,CAN,W,Introduced
53777,L48,N,Native
54611,CAN,N,Native
54611,L48,N,Native
38812,AK,N,Native
38812,CAN,N,Native
38812,L48,N,Native
24659,AK,I,Introduced
24659,CAN,N,Native
24659,L48,N,Native
24659,SPM,I,Introduced
54790,CAN,I,Introduced
54790,CAN,N,Native
54790,L48,N,Native
24692,AK,N,Native
24692,CAN,N,Native
24692,GL,N,Native
24692,L48,N,Native
90185,CAN,N,Native
90185,L48,N,Native
24710,CAN,I,Introduced
24710,CAN,N,Native
24710,HI,I,Introduced
24710,L48,I,Introduced
24710,L48,N,Native
24710,PR,N?,Native
59658,CAN,N,Native
59658,L48,N,Native
15386,AK,N,Native
15386,CAN,N,Native
15386,L48,N,Native
15386,SPM,N,Native
15551,CAN,N,Native
15551,L48,N,Native
15390,AK,N,Native
15390,CAN,N,Native
15390,L48,N,Native
15390,SPM,N,Native
15415,CAN,N,Native
15415,L48,N,Native
15568,CAN,N,Native
15568,L48,N,Native
15568,SPM,N,Native
47494,CAN,N,Native
47494,L48,N,Native
70568,CAN,N,Native
70568,L48,N,Native
24939,AK,N,Native
24939,CAN,N,Native
24939,GL,N,Native
24939,L48,N,Native
24852,AK,N,Native
24852,CAN,I,Introduced
24852,CAN,N,Native
24852,GL,N,Native
24852,L48,N,Native
24891,CAN,N,Native
24891,GL,N,Native
24891,L48,N,Native
25015,AK,N,Native
25015,CAN,N,Native
25015,GL,I,Introduced
25015,L48,N,Native
25015,SPM,N,Native
25105,CAN,N,Native
25105,L48,N,Native
61205,AK,N,Native
61205,CAN,N,Native
61205,L48,N,Native
61205,SPM,N,Native
25064,AK,N,Native
25064,CAN,N,Native
25064,L48,N,Native
25028,AK,I,Introduced
25028,AK,N,Native
25028,CAN,I,Introduced
25028,CAN,N,Native
25028,GL,I,Introduced
25028,GL,N,Native
25028,HI,I,Introduced
25028,L48,I,Introduced
25028,L48,N,Native
25028,PR,I,Introduced
25028,SPM,I,Introduced
61516,CAN,N,Native
61516,HI,I,Introduced
61516,L48,N,Native
61516,PR,N,Native
61392,AK,I,Introduced
61392,CAN,N,Native
61392,L48,N,Native
61392,PR,N,Native
61462,AK,N,Native
61462,CAN,N,Native
61462,L48,N,Native
61548,CAN,N,Native
61548,L48,N,Native
61548,SPM,N,Native
67422,CAN,N,Native
67422,L48,N,Native
29532,CAN,N,Native
29532,L48,N,Native
61598,AK,N,Native
61598,CAN,N,Native
61598,GL,N,Native
61598,L48,N,Native
61598,SPM,N,Native
67416,CAN,N,Native
67416,L48,N,Native
67389,AK,N,Native
67389,CAN,N,Native
67389,L48,N,Native
67496,AK,N,Native
67496,CAN,N,Native
67496,L48,N,Native
67496,SPM,N,Native
67438,CAN,N,Native
67438,L48,N,Native
16047,CAN,N,Native
16047,L48,N,Native
67470,CAN,N,Native
67470,L48,N,Native
67466,CAN,N,Native
67466,L48,N,Native
16062,AK,N,Native
16062,CAN,N,Native
16062,L48,N,Native
16062,SPM,N,Native
16082,AK,N,Native
16082,CAN,N,Native
16082,GL,N,Native
16082,L48,N,Native
16082,SPM,N,Native
16058,L48,N,Native
16101,AK,N,Native
16101,CAN,N,Native
16101,L48,N,Native
16151,AK,N,Native
16151,CAN,N,Native
16151,L48,N,Native
16105,CAN,N,Native
16105,HI,N,Native
16105,L48,N,Native
16105,PR,N,Native
90204,AK,N,Native
90204,CAN,N,Native
90204,L48,N,Native
16120,AK,N,Native
16120,CAN,N,Native
16120,GL,N,Native
16120,L48,N,Native
90324,AK,N,Native
90324,CAN,N,Native
90324,L48,N,Native
90536,CAN,N,Native
90536,L48,N,Native
16180,AK,N,Native
16180,CAN,N,Native
16180,L48,N,Native
46300,AK,N,Native
46300,CAN,I,Introduced
46300,CAN,N,Native
46300,HI,I,Introduced
46300,L48,N,Native
46300,SPM,N,Native
90650,CAN,N,Native
90650,L48,N,Native
90614,CAN,N,Native
90614,L48,N,Native
90686,AK,I,Introduced
90686,AK,N,Native
90686,CAN,N,Native
90686,L48,N,Native
90686,SPM,N,Native
90621,CAN,N,Native
90621,L48,N,Native
90621,SPM,N,Native
90635,CAN,N,Native
90635,L48,N,Native
90634,CAN,N,Native
90634,L48,N,Native
93565,CAN,N,Native
93565,L48,N,Native
13351,AK,N,Native
13351,CAN,N,Native
13351,HI,N,Native
13351,L48,N,Native
13351,SPM,N,Native
70193,CAN,N,Native
70193,L48,N,Native
70219,L48,N,Native
70362,CAN,N,Native
70362,L48,N,Native
70172,CAN,N,Native
70172,L48,N,Native
70412,CAN,N,Native
70412,L48,N,Native
70390,CAN,N,Native
70390,L48,N,Native
70387,L48,N,Native
70448,CAN,N,Native
70448,L48,N,Native
70316,L48,N,Native
70468,CAN,N,Native
70468,L48,N,Native
73194,AK,N,Native
73194,CAN,N,Native
73194,L48,N,Native
73194,SPM,N,Native
70523,CAN,N,Native
70523,L48,N,Native
73287,AK,N,Native
